Open,High,Low,Close,Volume,Pct_change,MA,EMA,OBV,MACD,Signal,PSAR,gold_close,EPU,GPRD
435.88299560546875,454.0010070800781,433.9209899902344,449.8500061035156,1350160000.0,0.004743922475550111,470.21263020833334,477.96023872403384,21340286417.0,-19.147155379566414,-19.582988675644565,490.06250583560546,1239.5999755859375,54.33,102.95000457763672
450.42498779296875,480.6579895019531,446.7980041503906,480.6579895019531,1858680064.0,0.03156259915382198,468.84083048502606,476.1466753291617,22690446417.0,-17.952637918151538,-19.25691852414596,486.02735533898476,1239.5999755859375,146.72,104.6073989868164
480.0769958496094,508.7799987792969,468.9150085449219,501.00201416015625,2288100096.0,0.06848501273855323,468.20803019205727,476.43772785643864,24549126481.0,-14.354557038613223,-18.276446227039415,482.2343138721613,1238.0999755859375,89.31,168.76254272460938
500.8380126953125,513.4329833984375,474.3590087890625,480.51300048828125,2371559936.0,0.042325364609632654,468.22649739583335,478.0225205211946,26837226577.0,-9.749077948991612,-16.570972571429856,422.80999755859375,1225.699951171875,58.55,100.79735565185547
480.62799072265625,483.239990234375,465.1419982910156,469.6189880371094,2068739968.0,-0.040896070460357925,466.9472310384115,478.1831966481035,24465666641.0,-7.664147240645775,-14.78960750527304,424.52939758300784,1226.300048828125,75.12,88.57132720947266
469.3070068359375,469.3070068359375,443.6929931640625,450.697998046875,1821350016.0,-0.022671628946775102,464.66929829915364,477.6306670602974,22396926673.0,-6.8123518414295745,-13.194156372504349,428.08554101562504,1222.4000244140625,55.33,143.0528564453125
450.6789855957031,468.0830078125,445.7760009765625,462.4360046386719,1504310016.0,-0.040290087224367555,461.8169647216797,475.89307551104434,20575576657.0,-7.576723857316665,-12.070669869466812,431.4994387109375,1229.5,132.11,54.0997200012207
462.43798828125,470.89801025390625,458.1189880371094,459.6570129394531,1338589952.0,0.02604406197201725,459.65259806315106,475.02487739024616,22079886673.0,-7.15288119170242,-11.087112133913934,434.7767804984375,1229.5,108.3,121.85631561279297
459.4389953613281,469.7659912109375,449.7279968261719,450.8529968261719,1596999936.0,-0.006009462220378237,459.447265625,474.03340226438854,20741296721.0,-6.960982359130867,-10.26188617895732,437.9230286144375,1229.5,156.61,72.71489715576172
451.135986328125,481.1419982910156,450.56500244140625,479.37298583984375,2287520000.0,-0.01915344673407804,458.6583658854167,472.53789223611653,19144296785.0,-7.433621512345098,-9.696233245634875,440.9434268057975,1224.0,78.59,161.70819091796875
479.906005859375,482.8680114746094,466.4739990234375,472.4930114746094,1930780032.0,0.06325784505025234,459.38173217773436,472.9788660170022,21431816785.0,-5.444110369045177,-8.845808670316936,443.8430090695031,1223.9000244140625,77.37,161.12632751464844
472.33099365234375,483.6960144042969,461.42401123046875,464.0369873046875,1621560064.0,-0.0143520276871274,459.78783264160154,472.9475205626543,19501036753.0,-4.3721652874009465,-7.951079993733739,446.6266080426605,1231.4000244140625,57.92,105.160888671875
464.0090026855469,473.22198486328125,458.2909851074219,469.6659851074219,1734259968.0,-0.017896612149947755,460.8299987792969,472.3726474492371,17879476689.0,-4.157051663913933,-7.192274327769779,449.2988630568916,1225.300048828125,104.65,107.8719482421875
469.6780090332031,471.593994140625,462.989013671875,466.89801025390625,1531890048.0,0.012130493811344234,461.7400319417318,472.1980240723458,19613736657.0,-3.492104679323802,-6.452240398080583,451.86422787055346,1222.5999755859375,61.47,119.3347396850586
466.9150085449219,470.3559875488281,462.7120056152344,466.6650085449219,1631910016.0,-0.005893496530055331,463.22446594238284,471.8560876969626,18081846609.0,-3.1521458657022663,-5.792221491604921,454.3269780916688,1222.5999755859375,99.78,38.48094177246094
466.8269958496094,467.9519958496094,448.6409912109375,457.08099365234375,2141590000.0,-0.0004990419831896187,464.246332804362,471.5211793645729,16449936593.0,-2.868461508559335,-5.207469494995804,456.6912183039396,1222.5999755859375,117.4,23.49338722229004
457.2449951171875,457.2449951171875,430.4440002441406,433.86700439453125,1820680000.0,-0.02053724774107535,464.3096995035807,470.589554479913,14308346593.0,-3.378049465093909,-4.841585489015426,513.4329833984375,1221.300048828125,153.38,118.85968017578125
433.8689880371094,435.4570007324219,410.4639892578125,420.74700927734375,1888060000.0,-0.0507874743868022,463.6413330078125,468.2203577002109,12487666593.0,-5.590631201291615,-4.991394631470664,512.1371435546876,1223.699951171875,91.35,109.94091796875
420.8059997558594,425.03399658203125,410.3089904785156,412.6210021972656,1569300000.0,-0.03023967018532947,461.8213338216146,465.1575610277679,10599606593.0,-8.30703381078007,-5.654522467332545,508.8694178222657,1217.9000244140625,57.71,140.02928161621094
412.5669860839844,420.54901123046875,399.9100036621094,418.2619934082031,1722340000.0,-0.019313285420697324,460.1022003173828,461.76810561934843,9030306593.0,-10.988830906530495,-6.721384155172135,502.9650921083985,1210.5999755859375,117.93,121.88159942626953
418.23699951171875,420.1860046386719,403.7760009765625,407.25201416015625,1466540000.0,0.013671119940328769,458.4670003255208,458.96125967024227,10752646593.0,-12.514731544134406,-7.880053632964589,495.5526039780079,1214.199951171875,87.73,147.8824920654297
407.34600830078125,413.71600341796875,402.4320068359375,410.5159912109375,1396820000.0,-0.026323164479593708,456.22833455403645,455.6251793147529,9286106593.0,-14.445908661256567,-9.193224638622986,485.988343946418,1214.199951171875,107.88,84.67708587646484
410.5669860839844,414.5400085449219,403.31500244140625,406.6579895019531,1384880000.0,0.008014636974877254,454.11180114746094,452.71490911450684,10682926593.0,-15.533939188725753,-10.46136754864354,477.3805099179871,1214.199951171875,141.99,53.92552185058594
406.8009948730469,411.4049987792969,376.0769958496094,380.2149963378906,1828350000.0,-0.009397932824989463,451.2784006754557,449.74349494595504,9298046593.0,-16.51712063075047,-11.672518165064927,469.6334592923994,1208.5999755859375,112.91,162.54562377929688
379.8919982910156,380.6709899902344,353.7340087890625,356.6130065917969,2016080000.0,-0.06502514114243285,447.6482676188151,445.25778535833797,7469696593.0,-19.208602746498514,-13.179735081351645,462.66111372937036,1209.5999755859375,72.24,200.45794677734375
356.97100830078125,370.9460144042969,353.614013671875,365.5880126953125,1616610000.0,-0.062075378334417564,443.6459676106771,439.5387673733998,5453616593.0,-22.98119215884992,-15.1400264968513,452.27101958379905,1212.5999755859375,56.98,129.0610809326172
365.7760009765625,367.0450134277344,329.58599853515625,334.1759948730469,1699400000.0,0.0251673549130782,441.3514343261719,434.7677509425555,7070226593.0,-24.959075773843665,-17.103836352249775,438.4758380725359,1211.9000244140625,69.96,170.8864288330078
334.2640075683594,334.2640075683594,308.4880065917969,322.11199951171875,1790370000.0,-0.08592190315727055,437.60670064290366,428.2779602283937,5370826593.0,-28.730067768291917,-19.429082635458204,424.89794616843017,1211.0999755859375,76.97,121.93501281738281
320.822998046875,328.5899963378906,318.60198974609375,319.57000732421875,1625420000.0,-0.036100724008949925,434.0079671223958,421.4285434079631,3580456593.0,-32.31951049626139,-22.007168207618843,407.7417955944409,1211.0999755859375,44.22,156.44570922851562
320.2099914550781,323.5509948730469,284.9339904785156,286.4949951171875,1751190000.0,-0.007891640768904473,430.19273376464844,414.8570249509474,1955036593.0,-34.966218443431046,-24.598978254781287,387.89103779391206,1211.0999755859375,109.73,85.73704528808594
286.364990234375,286.364990234375,254.64999389648438,278.9320068359375,2137850000.0,-0.10349848686981156,425.20636698404945,406.57560367135,203846593.0,-39.27983711435644,-27.535150026696318,372.010431553489,1191.300048828125,88.52,142.4760284423828
280.3869934082031,303.5899963378906,280.1189880371094,282.364013671875,1878150000.0,-0.026398326009696715,419.50910034179685,398.340532907775,-1934003407.0,-42.815134715273985,-30.591146964411852,354.5951433384943,1193.0,55.18,136.3998565673828
282.7409973144531,298.47601318359375,280.9280090332031,288.0459899902344,1552970000.0,0.0123040983172511,412.89930114746096,390.8581768280396,-55853407.0,-44.82325468674111,-33.4375685088777,334.6061134500923,1177.5,20.08,111.38750457763672
287.6830139160156,316.1700134277344,287.34600830078125,315.72900390625,1995460000.0,0.020122877007132445,405.80076700846354,384.2251325159231,1497116593.0,-45.43249866535206,-35.83655454017257,318.6148895393707,1176.199951171875,30.89,128.16482543945312
316.7909851074219,320.4460144042969,286.5509948730469,295.81201171875,1764020000.0,0.09610622913707001,400.30796712239584,379.80602744433133,3492576593.0,-43.183745701842554,-37.30599277250657,254.64999389648438,1176.5,62.36,107.13349151611328
295.6700134277344,307.0979919433594,291.3320007324219,300.8340148925781,1447910000.0,-0.06308255478934077,394.5144012451172,374.3870586878422,1728556593.0,-42.51859964337393,-38.348514146680046,255.88039428710937,1176.5,96.63,54.923404693603516
301.3810119628906,304.37200927734375,273.510986328125,274.31500244140625,1413790000.0,0.016977008961363227,389.51893513997396,369.64170102363164,3176466593.0,-41.1123157302128,-38.9012744633866,258.46301909179687,1176.5,96.59,57.11323547363281
273.33099365234375,285.9700012207031,273.33099365234375,281.9440002441406,1164120000.0,-0.0881516422291585,383.24823506673175,363.4915914376816,1762676593.0,-41.65748669771324,-39.45251691025193,260.9423389042969,1186.800048828125,45.18,106.85701751708984
281.9679870605469,297.4859924316406,264.99798583984375,271.34100341796875,1507660000.0,0.027811084828887278,377.324467976888,358.2304565219693,2926796593.0,-41.00130473416681,-39.76227447503491,263.32248592429687,1192.5999755859375,81.92,152.000732421875
271.74798583984375,279.5459899902344,271.0899963378906,277.10400390625,1271160000.0,-0.037606747499469906,371.3407348632812,352.62468535396926,1419136593.0,-40.86577382881319,-39.982974345790566,320.4460144042969,1196.300048828125,38.52,119.32880401611328
278.1109924316406,283.302001953125,273.8599853515625,282.9670104980469,1450170000.0,0.021238959153563775,364.5984354654948,347.75238332508417,2690296593.0,-39.834155287618444,-39.95321053415614,319.3370538330078,1187.0,89.75,120.28876495361328
283.281005859375,283.5150146484375,278.47100830078125,279.64599609375,1208360000.0,0.021158144628543374,358.28090209960936,343.5726818523721,4140466593.0,-38.104252425654465,-39.583418912455805,318.25027247314455,1206.300048828125,80.33,44.46399688720703
279.5249938964844,279.5249938964844,272.4440002441406,275.1969909667969,1206650000.0,-0.011736401350997072,352.13453572591146,339.4483795453643,2932106593.0,-36.57960315664485,-38.982655761293614,317.1852267404785,1206.300048828125,139.94,72.99467468261719
275.3500061035156,285.6029968261719,273.6499938964844,285.6029968261719,1406790000.0,-0.01590941829705872,345.65223592122396,335.3031286693277,1725456593.0,-35.323122193540655,-38.25074904774302,316.14148192246586,1206.300048828125,96.04,43.39608383178711
286.64898681640625,297.3999938964844,283.5719909667969,296.4989929199219,1513350000.0,0.03781293473746783,339.60906880696615,332.09666855041445,3132246593.0,-33.10604835396714,-37.221808908987846,315.1186120008134,1209.0,108.44,109.45875549316406
296.1629943847656,297.0710144042969,287.2869873046875,289.31201171875,1474460000.0,0.03815084650663403,333.93686828613284,329.80004431618914,4645596593.0,-30.12255151657797,-35.80195743050587,314.116199477594,1207.4000244140625,165.65,134.43862915039062
289.75299072265625,291.2430114746094,275.21099853515625,284.1050109863281,1513100000.0,-0.024239479299388078,328.3445688883464,327.1879131808705,3171136593.0,-28.01509749174744,-34.244585442754186,313.13383520483904,1204.5,92.96,139.90408325195312
284.1199951171875,284.5509948730469,278.51300048828125,283.0039978027344,1411910000.0,-0.01799787261333541,323.3525024414063,324.4083711038033,1658036593.0,-26.460071206027862,-32.68768259540892,312.1711182175391,1197.699951171875,90.46,86.16505432128906
283.4960021972656,301.1440124511719,283.4960021972656,295.34100341796875,1546630000.0,-0.003875374037829782,318.7610687255859,321.73712121341174,246126593.0,-25.028036607006925,-31.155753397728525,311.2276555699852,1200.300048828125,121.46,62.03310012817383
295.4530029296875,298.6860046386719,290.9259948730469,294.3710021972656,1321050000.0,0.043593043600160586,314.8517354329427,320.03414587177025,1792756593.0,-22.63670379109419,-29.45194347640166,310.30306217538237,1200.300048828125,46.12,80.2463150024414
295.1809997558594,295.59100341796875,287.4320068359375,289.2590026855469,1394490000.0,-0.0032843432150542196,310.72203572591144,318.37845918309256,471706593.0,-20.582563319981148,-27.67806744511756,309.3969606486716,1200.300048828125,98.8,49.1270637512207
289.2969970703125,291.5799865722656,284.2550048828125,285.7229919433594,1554870000.0,-0.017365839276156203,306.7889353434245,316.4997845703477,-922783407.0,-19.146429711696555,-25.97173989843336,308.50898115249504,1200.300048828125,115.11,94.16999053955078
286.0450134277344,288.1629943847656,232.33099365234375,232.33099365234375,2390390000.0,-0.012224375764827933,302.62916870117186,314.51418504602583,-2477653407.0,-18.085135807583185,-24.394419080263326,307.63876124624204,1192.699951171875,74.36,14.36084270477295
231.6479949951172,231.7550048828125,218.1230010986328,230.21499633789062,2097310000.0,-0.18686629986571002,296.8182688395182,309.21204366578826,-4868043407.0,-21.30673006765994,-23.77688127774265,306.7859457381141,1194.9000244140625,37.66,85.92912292480469
229.53500366210938,233.89599609375,217.0749969482422,217.2030029296875,1678260000.0,-0.009107684175876596,291.8182688395182,304.11545996721424,-6965353407.0,-23.756756922517923,-23.772856406697706,303.8077476546833,1197.9000244140625,68.5,97.68965911865234
217.91200256347656,220.36700439453125,193.25900268554688,197.9510040283203,1517200000.0,-0.056521050388503746,287.1712687174479,298.5082046744706,-8643613407.0,-26.44355513569616,-24.306996152497398,298.6666628613203,1193.5999755859375,67.9,87.86651611328125
198.38499450683594,207.66600036621094,188.30599975585938,196.9239959716797,1585980000.0,-0.08863597022919345,281.58336842854817,292.0206433424609,-10160813407.0,-29.783017407261696,-25.40220040345026,292.13932958827405,1193.5999755859375,89.41,59.63218307495117
197.8509979248047,201.88299560546875,189.58399963378906,197.07899475097656,1502960000.0,-0.005188193218225279,277.0083017985026,285.88537577015245,-11746793407.0,-32.14192418970447,-26.750145160701102,282.2512968980013,1193.5999755859375,92.74,47.51633834838867
198.177001953125,198.50599670410156,180.5959930419922,185.0659942626953,1568900000.0,0.0007870995026890704,272.84053497314454,280.1559318334314,-10243833407.0,-33.611416219882955,-28.122399372537473,270.9778612409443,1193.0,47.25,55.42262268066406
185.42300415039062,185.58700561523438,170.2570037841797,183.33099365234375,1874850000.0,-0.06095525554846948,268.35706787109376,274.02109715144843,-11812733407.0,-35.33799359051372,-29.565518216132723,261.05723786273415,1195.4000244140625,49.37,81.84497833251953
183.6790008544922,214.0019989013672,183.6790008544922,211.35400390625,2330720000.0,-0.0093750373603958,264.91826782226565,268.17012273215136,-13687583407.0,-36.42641757812419,-30.937698088531018,249.79266358783028,1204.699951171875,40.31,80.89298248291016
212.66900634765625,222.79400634765625,204.87100219726562,211.74899291992188,2232190000.0,0.1528547339193893,262.66566772460936,264.5045666788674,-11356863407.0,-34.62860173530649,-31.67587881788611,237.0669580192462,1202.0,29.73,68.56543731689453
209.81399536132812,226.60400390625,209.6060028076172,223.07400512695312,1670490000.0,0.0018688503949377822,260.31183369954425,261.10098127506444,-9124673407.0,-32.793919524198486,-31.899486959148586,226.37736534163554,1195.0,36.1,118.30599212646484
222.80299377441406,222.80299377441406,211.1179962158203,220.58900451660156,1502260000.0,0.05348319276925251,258.14610087076824,258.6476279751863,-7454183407.0,-30.079350783604838,-31.53545972403984,170.2570037841797,1195.0,62.01,63.412872314453125
221.58200073242188,224.26100158691406,195.30799865722656,197.875,2019910000.0,-0.011139803622288169,254.97476755777996,256.19223291334214,-8956443407.0,-27.808000955377423,-30.78996797030736,171.3839437866211,1195.0,103.72,7.232680797576904
197.09500122070312,213.35699462890625,195.9340057373047,209.97500610351562,1800640000.0,-0.10296979473830525,251.71020050048827,252.42983078990073,-10976353407.0,-27.52349645361332,-30.136673666968555,172.48834498901368,1199.699951171875,100.71,91.08362579345703
209.4720001220703,213.87100219726562,201.656005859375,209.968994140625,1733330000.0,0.06114974657493688,248.6815668741862,249.69080984239204,-9175713407.0,-26.02169333481558,-29.313677600537964,173.5706581673584,1196.800048828125,71.72,105.00934600830078
210.28799438476562,224.8179931640625,207.78900146484375,224.59100341796875,1782070000.0,-2.86318024329546e-05,246.5366999308268,247.12811205518128,-10909043407.0,-24.549003032685306,-28.360742686967434,174.63132508213624,1202.199951171875,74.06,58.6295166015625
225.25100708007812,248.38800048828125,221.56700134277344,246.58399963378906,2836200000.0,0.069638897577186,244.62493336995442,245.67410504632886,-9126973407.0,-21.94899703558505,-27.07839355669096,175.67077865861853,1206.199951171875,54.24,107.92826843261719
247.33700561523438,251.1959991455078,233.80999755859375,240.47999572753906,1921820000.0,0.09792465361976621,243.79969991048176,245.7328079229392,-6290773407.0,-17.907397231061225,-25.244194291565012,176.68944316357116,1196.199951171875,88.17,113.79048919677734
240.99200439453125,247.46400451660156,237.85699462890625,244.3300018310547,1693470000.0,-0.024754257840392202,242.5788996378581,245.39391681355855,-8212593407.0,-15.023757841336732,-23.200107001519356,179.55738545655956,1196.199951171875,74.22,37.80805969238281
244.843994140625,245.10800170898438,227.49000549316406,228.72999572753906,1748740000.0,0.01600967303691081,241.29099934895834,245.325277137268,-6519123407.0,-12.286162301627257,-21.01731806154094,183.85570227789646,1196.199951171875,124.25,27.95415687561035
228.32699584960938,228.32699584960938,206.49000549316406,218.5050048828125,2120360000.0,-0.06384809882784048,239.5937993367513,244.2546138205113,-8267863407.0,-11.24575417704554,-19.06300528464186,187.89612008995314,1199.300048828125,89.13,143.44000244140625
218.64700317382812,221.43699645996094,209.11300659179688,215.8470001220703,1756100000.0,-0.04470332285104606,237.70406646728514,242.59334872775656,-10388223407.0,-11.118131649080283,-17.474030557529545,191.69411283328643,1200.0,55.65,95.44012451171875
215.44000244140625,230.60699462890625,212.6540069580078,228.49400329589844,2030320000.0,-0.012164502877944239,235.37886657714844,240.86777784997037,-12144323407.0,-11.10347470182677,-16.19991938638899,195.26422601201972,1194.0,37.16,110.15664672851562
229.04100036621094,231.7480010986328,218.66900634765625,222.40199279785156,2018120000.0,0.05859244356732196,233.11203358968098,240.0694698142238,-10114003407.0,-9.956578268296255,-14.951251162770445,198.620132400029,1182.300048828125,22.95,73.69881439208984
221.7050018310547,234.01400756835938,216.0780029296875,231.63499450683594,2208720000.0,-0.026661577153767824,230.88169962565104,238.92963258736108,-12132123407.0,-9.430519754482134,-13.847104881112784,201.77468440475775,1191.5,52.38,81.45658111572266
231.32899475097656,236.98599243164062,228.44500732421875,232.84800720214844,1765560000.0,0.04151492346283314,229.13269907633463,238.45901077571432,-9923403407.0,-8.17435958876024,-12.712555822642276,204.73996328920276,1191.5,33.38,44.05010223388672
233.22000122070312,234.14500427246094,226.94500732421875,230.76800537109375,1597500000.0,0.005236741960751967,227.46083272298176,238.0970105451617,-8157843407.0,-7.0002688782266205,-11.570098433759146,207.52732544058105,1191.5,83.77,36.24253463745117
231.10000610351562,231.16700744628906,225.83799743652344,227.18099975585938,1542080000.0,-0.008932873663157093,225.30839945475262,237.62417150167346,-9755343407.0,-6.166548167001196,-10.489388380407556,210.14744586287665,1187.0999755859375,166.69,120.77069091796875
226.40699768066406,226.45799255371094,213.9709930419922,220.48899841308594,1683930000.0,-0.015543773537697203,223.06873270670573,236.95041848581448,-11297423407.0,-5.729217024470046,-9.537354109220054,212.6103590598345,1202.4000244140625,130.93,36.00617218017578
220.4459991455078,226.1479949951172,220.08999633789062,222.21800231933594,1479500000.0,-0.029456694661811555,220.77639923095703,235.88839138434813,-12981353407.0,-5.855123307386577,-8.800907948853359,251.1959991455078,1198.300048828125,107.49,94.41998291015625
222.26699829101562,228.31900024414062,220.95700073242188,227.6009979248047,1547330000.0,0.007841678807986252,218.6595662434896,235.00643079950865,-11501853407.0,-5.749116541567474,-8.190549667396182,250.4514990234375,1197.199951171875,119.36,69.01182556152344
227.552001953125,227.92599487304688,224.24600219726562,225.1199951171875,1505070000.0,0.0242239402266482,218.50189971923828,234.52866093662453,-9954523407.0,-5.171133055186743,-7.586666344954295,249.72188890380858,1201.199951171875,66.64,78.21883392333984
225.43499755859375,226.3699951171875,222.99600219726562,226.11900329589844,1470480000.0,-0.010900667528869423,218.33206634521486,233.92165023859636,-11459593407.0,-4.857281453015304,-7.0407893665664965,249.00687098657224,1201.199951171875,66.47,50.7187385559082
226.50900268554688,230.76499938964844,224.5570068359375,229.2550048828125,1470740000.0,0.004437669688962531,218.62926635742187,233.41825366164812,-9989113407.0,-4.476339728191618,-6.527899438891521,248.30615342768064,1201.199951171875,197.77,42.559757232666016
229.7100067138672,230.16099548339844,226.4010009765625,227.98199462890625,1405130000.0,0.013868810410464727,219.6727330525716,233.14965696623938,-8518373407.0,-3.8767033245651703,-5.997660216026251,247.61945021996686,1184.4000244140625,112.49,49.10814666748047
227.61500549316406,227.70700073242188,224.4949951171875,225.7689971923828,1384040000.0,-0.005552813359764874,220.70799967447917,232.81625939608887,-9923503407.0,-3.4642744436929718,-5.490983061559596,246.94648107640737,1187.199951171875,31.39,95.87750244140625
225.61000061035156,225.61000061035156,189.2830047607422,189.49899291992188,2167620000.0,-0.009706895670097082,221.6643330891927,232.36159731843043,-11307543407.0,-3.2782029001261037,-5.048427029272897,246.28697131571906,1189.300048828125,58.99,104.19609832763672
188.70700073242188,199.4010009765625,188.70700073242188,196.7270050048828,1487900000.0,-0.16065095174052824,221.81209971110027,229.59626800239764,-13475163407.0,-5.988395588295617,-5.236420741077441,245.64065175024453,1223.5,68.38,130.70550537109375
196.36399841308594,201.2790069580078,196.36399841308594,199.84100341796875,1167610000.0,0.038142746690033036,222.25863342285157,227.47567038965477,-11987263407.0,-7.466928547026498,-5.682522302267253,243.38634587066443,1218.0999755859375,103.11,87.06867980957031
199.6909942626953,201.82699584960938,195.2429962158203,195.71499633789062,1169260000.0,0.015829033807578385,221.87486673990887,225.692788649546,-10819653407.0,-8.291819982628994,-6.204381838339602,240.10558516236986,1218.0999755859375,70.22,48.09535598754883
195.27000427246094,222.1179962158203,194.15899658203125,209.70399475097656,2865830000.0,-0.020646448974480758,221.34040018717448,223.758737532665,-11988913407.0,-9.172748937336564,-6.798055258138994,237.021670096573,1218.0999755859375,92.58,81.79179382324219
209.6280059814453,212.17300415039062,207.98399353027344,210.1199951171875,1532280000.0,0.07147637470219581,220.8947331746419,222.85197993384642,-9123083407.0,-8.642471191549731,-7.166938444821143,234.12278993472393,1226.4000244140625,85.8,122.86271667480469
210.2169952392578,211.125,205.92799377441406,207.08299255371094,1444130000.0,0.00198375031770337,220.54576619466147,222.0305615585781,-7590803407.0,-8.095336504622423,-7.352618056781399,231.3978425825858,1227.300048828125,109.71,134.61813354492188
207.4040069580078,208.47000122070312,201.7429962158203,203.3520050048828,1365860000.0,-0.014453658071821196,220.85269927978516,221.06620226794155,-9034933407.0,-7.8166831908157235,-7.445431083588264,228.83639207157597,1223.699951171875,77.94,117.82046508789062
203.2570037841797,204.66299438476562,201.843994140625,203.7270050048828,1264480000.0,-0.018016870930916418,220.6319325764974,219.92335083161518,-10400793407.0,-7.806914693115118,-7.517727805493636,226.42862859122673,1226.5,100.13,127.05738830566406
203.51499938964844,206.2220001220703,203.0850067138672,205.42999267578125,1238780000.0,0.0018440929559115915,220.42386627197266,218.87842529440664,-9136313407.0,-7.680379093000795,-7.550258062995068,224.16533091969845,1225.300048828125,70.3,106.1982192993164
205.38999938964844,208.15499877929688,204.62100219726562,205.14199829101562,1190300000.0,0.008359165103603239,219.78516591389973,218.0107844803018,-7897533407.0,-7.357864958560327,-7.5117794421081205,222.03783110846186,1225.300048828125,61.88,86.23381042480469
205.1739959716797,206.9320068359375,203.3769989013672,204.04400634765625,1328980000.0,-0.0014019101155309244,218.4037658691406,217.18054021002527,-9087833407.0,-7.044306542514931,-7.418284862189483,220.03798128589946,1225.300048828125,118.94,35.09075927734375
204.01600646972656,205.1510009765625,201.91099548339844,204.33599853515625,1237490000.0,-0.005352350822876106,217.1892328898112,216.33302189632406,-10416813407.0,-6.805953220097621,-7.2958185337711114,218.1581224526908,1221.199951171875,89.49,83.91838073730469
204.1269989013672,205.58099365234375,203.35400390625,203.8520050048828,1102220000.0,0.001431025555352461,215.8560994466146,215.55902038915195,-9179323407.0,-6.518355619541609,-7.140325950925211,216.39105514947468,1233.4000244140625,52.04,108.8228530883789
203.8679962158203,204.1320037841797,201.822998046875,202.718994140625,1102900000.0,-0.002368616072268681,215.0268330891927,214.80372907403782,-10281543407.0,-6.257355779702863,-6.963731916680742,214.7300118844515,1227.800048828125,73.6,127.58169555664062
202.33599853515625,204.77999877929688,201.55099487304688,203.32899475097656,1161310000.0,-0.005558006967999574,214.5006327311198,214.02406875575312,-11384443407.0,-6.07194246096995,-6.785374025538584,213.16863121532973,1229.0999755859375,89.53,141.05126953125
203.3560028076172,206.08200073242188,203.12600708007812,204.2100067138672,1084810000.0,0.003009094500184828,214.08336588541667,213.33406398125143,-10223133407.0,-5.808818672977679,-6.590062955026403,211.70093338635525,1232.5,65.53,159.10116577148438
204.50999450683594,205.91900634765625,203.5229949951172,205.36599731445312,1139140000.0,0.004332938172293854,213.2738993326823,212.74541512529117,-9138323407.0,-5.466190036650886,-6.3652883713512995,210.32129742711925,1232.5,79.2,94.45203399658203
205.1739959716797,205.5970001220703,195.73399353027344,197.2469940185547,1517230000.0,0.0056607931177714566,212.706032816569,212.2693236536242,-7999183407.0,-5.043240259007348,-6.10087874888251,209.0244396254374,1232.5,136.61,51.074832916259766
197.2030029296875,198.1219940185547,196.3509979248047,197.55599975585938,1363500000.0,-0.03953431143455921,211.5597661336263,211.30014109652296,-9516413407.0,-5.302066305722889,-5.941116260250586,207.80539329185646,1224.5,64.23,94.36099243164062
197.6490020751953,198.33799743652344,196.531005859375,197.38099670410156,1442380000.0,0.0015665928844301735,210.38336588541668,210.41342230035113,-8152913407.0,-5.419777807088536,-5.836848569618176,206.65948973829038,1222.5999755859375,51.28,109.74150848388672
197.53700256347656,203.75399780273438,197.3280029296875,198.8719940185547,1336700000.0,-0.0008858402274498633,209.2704655965169,209.5726206489802,-9595293407.0,-5.464198425596862,-5.762318540813914,205.5970001220703,1212.300048828125,79.07,81.52692413330078
198.98199462890625,201.2689971923828,198.7550048828125,200.63499450683594,1451870000.0,0.007553905083822698,208.32683207194012,208.88225764056565,-8258593407.0,-5.317790880248481,-5.673413008700828,204.5836001586914,1236.0,84.17,101.45014190673828
200.74000549316406,200.74000549316406,199.52499389648438,200.18600463867188,1307150000.0,0.00886500131394441,207.66503194173177,208.35017614806696,-6806723407.0,-5.001844292887569,-5.5390992655381766,203.75399780273438,1230.9000244140625,82.99,103.39347076416016
200.1580047607422,211.27200317382812,198.98599243164062,207.48599243164062,1749300000.0,-0.0022378442468009574,206.93063201904297,207.82345540552535,-8113873407.0,-4.733123573835712,-5.3779041271976835,203.75399780273438,1230.9000244140625,77.39,47.92141342163086
207.10000610351562,210.81900024414062,206.572998046875,209.09100341796875,1613510000.0,0.036466024716088175,206.2601318359375,207.80168360075862,-6364573407.0,-3.886313459198334,-5.079585993597814,188.70700073242188,1230.9000244140625,223.53,44.33646774291992
209.4739990234375,218.45199584960938,207.8939971923828,218.45199584960938,1856940000.0,0.007735514901599627,205.7258321126302,207.88486552444962,-4751063407.0,-3.0505347042716267,-4.673775735732576,189.15830078125,1229.800048828125,90.47,114.6827621459961
218.8990020751953,221.65199279785156,216.79600524902344,217.18299865722656,1927830000.0,0.04476994360646014,205.47026519775392,208.56661586800834,-2894123407.0,-1.6142125261865488,-4.061863093823371,189.60057482910156,1223.800048828125,148.95,62.58562469482422
217.32699584960938,218.33799743652344,212.19900512695312,212.2310028076172,1769080000.0,-0.005809043709797179,205.06786499023437,209.12251153182888,-4821953407.0,-0.5717238433049658,-3.36383524371969,190.75463166992188,1226.199951171875,61.17,140.43304443359375
211.98699951171875,213.3159942626953,209.51499938964844,210.07400512695312,1554750000.0,-0.022801028995022565,204.54283192952474,209.3230593560733,-6591033407.0,-0.14347484223208085,-2.7197631634221686,192.60847333759767,1222.9000244140625,51.63,60.81825637817383
