Date,Open,High,Low,Close,Volume,Pct_change,MA,EMA,OBV,MACD,Signal,PSAR,gold_close,EPU,GPRD
2017-01-19,907.938,917.499,858.304,882.968,160508503.4722222,0.09144798965506862,908.8987666666667,878.117061616166,6865101580.39435,-10.68486106200055,2.5945437899515538,948.8105337539674,1211.300048828125,135.59,102.49857330322266
2017-01-20,886.618,904.614,884.338,899.444,111160397.91666669,-0.02686951423268691,911.9034666666666,878.430025382865,6704593076.922128,-8.876244994290687,0.30038603310310563,929.5050803785707,1200.9000244140625,95.56,125.66645050048828
2017-01-21,899.073,899.398,887.008,895.042,93650963.06620207,0.018659792880376225,915.1785666666667,879.7857656807447,6815753474.838795,-6.043759528201576,-0.9684430791578308,917.499,1204.300048828125,141.55,104.65530395507812
2017-01-22,895.026,927.367,895.026,921.813,104795164.93055557,-0.004894134598707578,917.2778,880.7700388626322,6722102511.772593,-4.106857701172089,-1.5961260035606823,917.499,1204.300048828125,151.63,39.01728820800781
2017-01-23,921.789,937.525,897.564,923.612,99935815.97222222,0.029910328230406957,919.1761999999999,883.4179718392367,6826897676.703148,-0.4069618799817363,-1.3582931788448933,755.756,1204.300048828125,185.71,85.1360855102539
2017-01-24,924.673,928.266,916.738,921.604,93124419.16376306,0.0019515888797401182,919.2476666666666,886.0111349463828,6926833492.67537,2.6399646110361346,-0.5586416208686878,759.18822,1215.0,154.77,111.45087432861328
2017-01-25,921.012,924.145,892.286,892.286,96510647.91666669,-0.0021740730956287813,920.0173,888.3074488208097,6833709073.511607,4.836890327804667,0.5204647688659833,766.3216912,1210.300048828125,136.15,96.97809600830078
2017-01-26,892.687,903.252,891.687,901.297,103423122.91666669,-0.03181192789961862,919.8738333333333,888.5641295420478,6737198425.59494,4.164249332933309,1.2492216816794486,773.169823552,1197.300048828125,175.14,104.37609100341797
2017-01-27,901.542,919.326,901.542,917.788,119703595.81881534,0.010098779987582462,919.6824,889.3856050554641,6840621548.511607,4.308621780450721,1.8611017014337032,779.7440306099201,1189.5,89.25,111.43194580078125
2017-01-28,917.586,923.223,915.846,919.764,133798916.08391608,0.01829696537323433,919.1868333333334,891.218017632531,6960325144.330422,5.688154361492025,2.626512233445368,786.0552693855233,1188.0999755859375,135.05,119.15711212158203
2017-01-29,919.75,923.911,919.75,921.583,91621393.75,0.002153002654207814,917.3196,893.0596939143032,7094124060.414338,6.861792088957486,3.4735682045477914,792.1140586101023,1188.0999755859375,152.15,98.63725280761719
2017-01-30,921.59,923.418,919.148,919.518,59983756.597222224,0.001977681231272399,915.5860666666666,894.8999072101548,7185745454.164338,7.8482171792628606,4.348497999490806,797.9304962656983,1188.0999755859375,186.22,116.2304458618164
2017-01-31,919.496,923.048,919.474,920.728,64508362.02090593,-0.002240709735314095,914.1997666666666,896.4881712611126,7125761697.567116,8.366889632587345,5.152176326110114,803.5142764150703,1193.199951171875,115.06,166.4895477294922
2017-02-01,920.382,972.019,920.382,970.555,111377196.875,0.001315906812047185,912.7707333333333,898.0520311797505,7190270059.588021,8.77443198624519,5.876627458137129,808.8747053584675,1208.5999755859375,139.29,188.69056701660156
2017-02-02,970.403,989.114,970.403,989.114,170890229.6819788,0.05411695962325469,911.8633333333332,902.7296420713795,7301647256.463021,12.9685414429714,7.295010255103984,814.0207171441288,1205.5999755859375,158.28,150.57125854492188
2017-02-03,989.023,1013.52,983.221,1011.67,133897802.78745644,0.019122048724698804,910.7741333333335,908.3028264538713,7472537486.145,17.587225017979677,9.353453207679124,823.5006141154811,1216.699951171875,113.53,166.10296630859375
2017-02-04,1011.8,1033.87,1008.79,1028.74,189501097.2222222,0.022804247033203273,909.6937999999999,914.9716763600732,7606435288.932457,22.80476656514577,12.043715879172453,836.7496849862426,1218.5,131.28,184.0315399169922
2017-02-05,1029.91,1045.9,1015.16,1042.56,156215250.0,0.01687309102770662,905.5337999999999,922.3115682078104,7795936386.154679,27.99441003867878,15.23385471107372,854.4267164876184,1218.5,88.69,148.07135009765625
2017-02-06,1042.9,1043.63,1022.37,1028.34,133484531.25,0.013433909442619019,906.5984666666667,930.069531549242,7952151636.154679,32.84379555168971,18.75584287919692,875.9599105091041,1218.5,211.26,50.518463134765625
2017-02-07,1027.34,1044.64,1027.34,1037.75,113484717.77003483,-0.013639502762430977,910.8031,936.4095617718716,7818667104.904679,35.13452442311791,22.03157918798112,899.7515230378295,1230.0,150.83,83.56026458740234
2017-02-08,1038.15,1061.93,1038.15,1061.26,130379906.25,0.00915067001186376,915.1090333333334,942.9476545607832,7932151822.674714,37.279516850326786,25.081166720450252,920.2123098125335,1234.199951171875,121.82,184.3418731689453
2017-02-09,1061.35,1078.97,1037.49,1062.99,181550142.3611111,0.02265478198024562,920.1536,950.580709105249,8062531728.924714,40.410670269361276,28.147067430232457,937.8085864387788,1237.5999755859375,118.99,101.92516326904297
2017-02-10,1063.07,1088.99,953.344,992.935,266473874.56445992,0.00163013776077503,925.4765,957.8329214210395,8244081871.285825,42.54133838661778,31.025921621509525,957.6680126085741,1235.0999755859375,74.34,92.30064392089844
2017-02-11,994.383,998.905,946.691,989.841,320292798.6111111,-0.06590372440004144,928.3213333333333,960.0975716519401,7977607996.721365,38.13743063362381,32.44822342393238,1088.99,1234.4000244140625,231.24,212.408935546875
2017-02-12,988.674,1009.29,982.83,1004.15,138468881.94444445,-0.0031160146434559,935.3531666666667,962.0165025131054,7657315198.110254,34.005646147561606,32.759707968658226,1088.99,1234.4000244140625,57.47,128.20175170898438
2017-02-13,1004.45,1004.76,996.921,999.095,77994253.81944445,0.0144558570517892,941.9804666666666,964.7347926735503,7795784080.054699,31.522423018623044,32.51225097865119,1088.99,1234.4000244140625,162.36,89.32766723632812
2017-02-14,999.181,1002.1,976.002,991.026,79602618.46689895,-0.005034108449932684,947.8556,966.9515802429987,7717789826.235254,28.814400076934817,31.772680798307917,1083.29804,1224.4000244140625,77.85,132.0226287841797
2017-02-15,990.642,1011.51,986.471,1004.58,116930831.8181818,-0.008076309059699138,953.5991333333333,968.5047686144183,7638187207.768355,25.720679537698402,30.562280546186017,1077.8337583999999,1223.9000244140625,120.2,185.8536376953125
2017-02-16,1004.55,1008.84,1001.58,1007.42,109565172.91666669,0.013676735020070163,959.6908666666666,970.8322028973591,7755118039.586537,24.084942026471026,29.26681284224302,1072.5880480639998,1231.699951171875,130.16,118.85968017578125
2017-02-17,1007.48,1033.37,1007.48,1027.56,100285827.17770036,0.002827052101375571,965.5607,973.1927059362392,7864683212.503204,22.75546173104817,27.964542620004053,1067.5521661414398,1240.0,89.07,127.40645599365234
2017-02-18,1027.44,1053.17,1025.64,1047.24,125479559.02777778,0.01999166186893242,969.5677666666668,976.7002732951916,7964969039.680904,23.061134300377375,26.983860956078722,1062.7177194957821,1237.5999755859375,143.29,88.52149963378906
2017-02-19,1046.21,1061.1,1046.21,1054.16,119479334.72222222,0.019152166296858564,975.0435,981.2512234051792,8090448598.708682,24.6077309367422,26.50863495221142,1058.0766507159508,1237.5999755859375,87.44,92.24872589111328
2017-02-20,1054.42,1056.81,1043.46,1047.73,84642419.09722222,0.0066078453840572315,980.2007,985.9550154435548,8209927933.430904,26.091044757976647,26.425116913364466,946.691,1237.5999755859375,123.54,95.06265258789062
2017-02-21,1047.87,1080.49,1041.69,1080.49,79101966.55052266,-0.00609964331790247,985.2903,989.9404983181643,8125285514.333682,26.442916899878583,26.42867691066729,948.97918,1237.5999755859375,66.08,110.41893005371094
2017-02-22,1079.98,1117.25,1076.93,1115.23,151632350.69444445,0.031267597568075844,990.5795333333334,995.7824016524763,8204387480.884205,29.030589752936976,26.949059479121228,951.2215964000001,1237.5,87.54,139.23226928710938
2017-02-23,1115.3,1125.39,1100.55,1117.7,158114802.08333334,0.03215207914927487,996.9668,1003.4886983200586,8356019831.5786495,33.49841788849062,28.258931160995107,956.392332544,1232.0,226.71,95.24954986572266
2017-02-24,1117.44,1176.62,1116.96,1174.63,140449146.34146342,0.00221478977430678,1003.5033333333334,1010.8571693961838,8514134633.661983,36.814141722460135,29.969973273288115,966.0437925913601,1250.199951171875,84.74,59.775657653808594
2017-02-25,1166.72,1200.39,1131.96,1173.85,300542034.7222222,0.050934955712624186,1012.9148000000001,1021.4231584673978,8654583780.003447,43.53382117388969,32.68274285340843,978.7914891840513,1256.9000244140625,99.0,90.82076263427734
2017-02-26,1173.68,1174.85,1124.59,1143.13,196883670.1388889,-0.0006640388888418114,1021.9999,1031.2571482436947,8354041745.281224,48.24019315237274,35.79423291320129,998.5743402656462,1256.9000244140625,35.04,43.472015380859375
2017-02-27,1143.84,1167.47,1130.2,1165.57,133125041.66666669,-0.026170294330621235,1029.5113,1038.4747515828112,8157158075.142335,48.92717754403475,38.42082183936798,1022.7922194337687,1256.9000244140625,121.6,48.10783004760742
2017-02-28,1165.2,1181.98,1163.38,1179.03,115890369.3379791,0.019630313262708476,1037.7048333333335,1046.6744450290814,8290283116.809002,50.69792397574679,40.87624226664374,1044.1039531017163,1257.4000244140625,117.37,81.36131286621094
2017-03-01,1179.97,1193.25,1171.82,1179.74,166211258.74125874,0.011547997975239532,1046.2864,1055.2135130917213,8406173486.146981,52.58123899801967,43.217241612918926,1062.8582787295104,1252.5999755859375,114.25,69.56926727294922
2017-03-02,1179.97,1221.42,1179.69,1221.42,165318934.0277778,0.0006021899357946392,1054.9604666666667,1063.2474799890297,8572384744.88824,53.51419248842694,45.27663178802053,1079.3620852819693,1248.9000244140625,111.9,130.10084533691406
2017-03-03,1222.5,1260.9,1215.62,1251.35,281175104.5296167,0.03532981843457028,1064.9835333333333,1073.452158699415,8737703678.916018,56.96019089272431,47.613343608961294,1093.8854350481329,1231.9000244140625,125.27,114.5424575805664
2017-03-04,1251.01,1280.31,1250.71,1275.14,371834152.7777778,0.02450426552700935,1074.3433666666667,1084.9294387833236,9018878783.445635,61.398506555433414,50.37037619825572,1111.7402741413944,1225.5,88.91,64.7708740234375
2017-03-05,1274.99,1279.4,1230.51,1255.71,232846572.91666663,0.019011467614975963,1083.8775666666668,1097.201087894077,9390712936.223413,66.07389909396124,53.51108077739683,1135.6058302787712,1225.5,89.26,16.43954086303711
2017-03-06,1255.15,1267.29,1238.06,1267.29,159470829.8611111,-0.01523754254434817,1092.0122333333334,1107.4274693202658,9157866363.306747,67.43400550911588,56.29566572374064,1161.6525808285924,1225.5,128.58,122.122314453125
2017-03-07,1267.12,1276.0,1264.6,1272.72,136216811.8466899,0.009221874477387315,1099.9639,1117.7411809770229,9317337193.167858,68.65489793683969,58.767512166360454,1183.0109162794458,1224.5,104.29,117.259033203125
2017-03-08,1272.83,1275.55,1204.8,1223.8,212690409.7222222,0.004284733565324439,1107.6359,1127.7398144623762,9453554005.014547,69.26220798207237,60.86645132950284,1200.5247513491456,1215.0999755859375,71.17,141.88922119140625
2017-03-09,1223.54,1232.16,1148.08,1151.83,321602125.0,-0.03843736249921437,1114.1512333333335,1133.9372457873842,9240863595.292326,65.04625764164712,61.7024125919317,1280.31,1208.5,124.51,111.12447357177734
2017-03-10,1150.0,1197.46,1141.23,1188.35,275023898.9547038,-0.05880862886092497,1117.9539,1135.091617026908,8919261470.292326,55.260698171038484,60.41406970775306,1278.7998,1202.4000244140625,95.37,123.0382308959961
2017-03-11,1188.49,1270.47,1077.25,1116.42,270583496.5277778,0.03170606773569018,1122.1902333333335,1138.5276417348496,9194285369.24703,49.87747410522229,58.3067505872469,1275.55,1200.699951171875,81.65,71.80421447753906
2017-03-12,1116.72,1193.83,1116.32,1175.21,549515569.4444444,-0.06052930533933587,1123.9712333333334,1137.101342268085,8923701872.719252,39.353438451318425,54.51608816006121,1077.25,1200.699951171875,107.41,52.903411865234375
2017-03-13,1175.83,1226.98,1175.36,1221.39,234017260.41666663,0.052659393418247546,1130.0470666666668,1139.5599653475635,9473217442.163696,35.34943970878567,50.6827584698061,1077.25,1200.699951171875,167.79,75.8024673461914
2017-03-14,1221.38,1237.37,1217.03,1231.75,309097648.0836237,0.03929510470469122,1137.7653666666668,1144.8393224219144,9707234702.580362,35.49343568305471,47.64489391245583,1077.25,1202.4000244140625,56.5,78.47029876708984
2017-03-15,1231.92,1244.81,1220.72,1240.06,304416097.2222222,0.008482139202056649,1145.3520333333333,1150.4464629108234,10016332350.663986,36.02820819072372,45.3215567681094,1081.1144,1201.9000244140625,122.3,59.832916259765625
2017-03-16,1240.0,1251.61,1239.75,1249.56,242288902.7777778,0.006746498883702046,1153.3842,1156.2279814327057,10320748447.886208,36.69951761193761,43.597148936875044,1084.901512,1200.0999755859375,159.48,95.8620834350586
2017-03-17,1249.61,1257.98,1152.44,1188.54,477139602.78745645,0.007660919632920926,1162.002,1162.2494019854344,10563037350.663986,37.56507892357877,42.39073493421579,1088.61288176,1226.5,91.44,80.57597351074219
2017-03-18,1187.81,1187.81,1099.57,1099.57,716295673.6111112,-0.048833189282627476,1168.1339999999998,1163.9455695992774,10085897747.87653,32.94744087516551,40.50207612240574,1092.2500241248,1229.800048828125,152.01,97.03926849365234
2017-03-19,1100.23,1114.07,957.655,973.313,591856656.25,-0.07485654668753261,1171.2056666666665,1159.7923070444854,9369602074.265419,21.856841938372554,36.7730292855991,1095.8144236423038,1229.800048828125,91.27,91.13523864746094
2017-03-20,973.818,1069.91,973.818,1038.05,558958687.5,-0.11482397664541588,1169.3974333333333,1147.7613840093575,8777745418.015419,2.846761951559074,29.987775818791096,1270.47,1229.800048828125,153.52,99.91503143310547
2017-03-21,1036.74,1063.03,1036.68,1053.31,342144305.2631579,0.0665120059014932,1169.0910999999999,1140.6832302023022,9336704105.515419,-6.915411963483393,22.6071382623362,1264.2137,1233.5999755859375,161.69,140.57020568847656
2017-03-22,1054.23,1122.43,1054.23,1119.92,304371954.8611111,0.014700640624247363,1169.0627666666667,1135.0462476086054,9678848410.778578,-13.267708769132241,15.432168856042512,1258.082526,1246.0999755859375,184.47,81.21882629394531
2017-03-23,1120.54,1120.65,1014.21,1049.38,347011225.6944444,0.06323874263037488,1171.4690999999998,1134.0703606661148,9983220365.639688,-12.77976229185856,9.7897826264623,1252.07397548,1249.300048828125,65.8,156.499267578125
2017-03-24,1049.14,1058.01,1028.93,1038.33,309805721.2543554,-0.06298664190299308,1170.4320999999998,1128.6064664295914,9636209139.945244,-17.878952233688324,4.256035654432175,1246.1855959703998,1246.9000244140625,48.67,131.1907958984375
2017-03-25,1038.59,1040.47,934.358,935.192,335641121.5277778,-0.01053002725418839,1167.8687666666667,1122.7821782728436,9326403418.69089,-22.55177680653287,-1.1055268377608343,1240.4149840509917,1248.199951171875,106.37,177.37338256835938
2017-03-26,937.52,975.761,903.713,974.799,515419753.4722222,-0.09933065595716195,1161.7851666666668,1110.6795861262087,8990762297.16311,-34.183354157832355,-7.721092301775139,1234.7597843699718,1248.199951171875,103.58,83.81195068359375
2017-03-27,972.779,1007.96,954.186,964.909,336942430.5555556,0.0423517309814454,1155.1241333333335,1101.9130966987113,9506182050.635332,-39.74732667913145,-14.1263391772464,1222.743712995173,1248.199951171875,152.82,46.93921661376953
2017-03-28,966.725,1046.4,966.725,1046.4,324184139.3728223,-0.010145681314814636,1148.1594333333335,1093.0741227181495,9169239620.079777,-44.44254929064368,-20.189581199925858,1203.6018702154624,1255.4000244140625,83.12,116.55330657958984
2017-03-29,1045.77,1064.65,1027.73,1047.49,373652586.8055556,0.0844545962365364,1144.9351,1090.062888994398,9493423759.452599,-41.11396815390094,-24.374458590720874,1185.6085380025347,1255.300048828125,89.73,87.32604217529297
2017-03-30,1047.15,1055.13,1015.88,1039.68,323618635.4166667,0.0010416666666666075,1140.9991,1087.3162509947595,9867076346.258154,-37.95061862335979,-27.08969059724866,1168.6948057223826,1253.4000244140625,66.64,93.54426574707031
2017-03-31,1039.97,1049.29,1020.04,1026.28,294159104.5296167,-0.007455918433588837,1136.3541,1084.2429444789686,9543457710.841488,-35.66274513221401,-28.80430150424173,1152.7958973790396,1245.0,91.55,75.62940216064453
2017-04-01,1026.43,1074.92,1026.43,1071.45,412114993.0555556,-0.012888581101877628,1131.2387666666666,1080.503399673874,9249298606.31187,-34.53278447525122,-29.94999809844363,1137.8509235362972,1247.300048828125,221.37,118.13721466064453
2017-04-02,1071.79,1091.72,1061.09,1080.28,352716725.6944444,0.04401332969559979,1126.2397666666666,1079.9193093723338,9661413599.367426,-29.65064681551962,-29.890127841858828,1123.8026481241193,1247.300048828125,208.81,66.33427429199219
2017-04-03,1080.5,1107.59,1075.45,1102.04,329828510.4166667,0.008241168509963037,1120.5374333333334,1079.942579735409,10014130325.06187,-24.78332361412845,-28.868766996312754,1110.5972692366722,1247.300048828125,164.7,68.06645965576172
2017-04-04,1102.17,1151.74,1102.17,1142.26,631703843.2055749,0.020142925908097853,1114.7674333333334,1081.3682197524795,10343958835.478537,-18.951622261310604,-26.885338049312324,903.713,1250.800048828125,115.76,79.89495086669922
2017-04-05,1143.81,1156.44,1120.52,1132.8,507484461.8055556,0.036495952959965106,1110.9857666666664,1085.2967217039325,10975662678.68411,-10.958219523218986,-23.699914344093656,907.79054,1255.0,103.95,150.57125854492188
2017-04-06,1133.25,1135.09,1113.63,1124.33,372516399.3055556,-0.008281827254740581,1106.5027666666667,1088.3614493359369,10468178216.878555,-5.325345930432604,-20.025000661361446,917.5485183999999,1245.4000244140625,75.28,125.19940948486328
2017-04-07,1124.78,1188.37,1124.78,1183.28,462829588.8501742,-0.007477048022598853,1101.5564333333334,1090.682000991683,10095661817.573,-1.5271076918627386,-16.325422067461705,931.882007296,1250.300048828125,82.38,124.10195922851562
2017-04-08,1182.68,1186.58,1163.39,1176.21,425674375.0,0.052431225707754825,1100.2057666666665,1096.6560654438326,10558491406.423174,6.168687027151918,-11.82660024853898,945.3554868582399,1254.300048828125,67.93,143.82296752929688
2017-04-09,1176.9,1184.98,1162.58,1175.65,259772184.0277778,-0.005974917179365824,1101.0184333333334,1101.7885773506823,10132817031.423174,11.56386879245224,-7.148506440340737,964.7966479095808,1254.300048828125,81.5,176.61795043945312
2017-04-10,1175.95,1197.21,1171.86,1188.05,195427494.7735192,-0.0004761054573587664,1100.5951,1106.5538304248319,9873044847.395395,15.614408707802113,-2.595923410712167,982.6825160768143,1254.300048828125,90.35,130.3556671142578
2017-04-11,1187.87,1190.34,1179.04,1186.58,237790038.19444445,0.010547356781354988,1102.9827666666667,1111.8116478167783,10068472342.168915,19.599140451078483,1.8430893616459634,999.1375147906691,1251.0999755859375,118.06,134.95645141601562
2017-04-12,1187.13,1208.07,1187.13,1205.76,213989114.5833333,-0.0012373216615462201,1103.3617666666667,1116.6354124737604,9830682303.97447,22.380464290385362,5.950564347393843,1018.9447633116022,1271.199951171875,41.86,97.26019287109375
2017-04-13,1205.01,1207.14,1196.76,1200.85,238212826.3888889,0.01616410187260864,1102.8407666666667,1122.38538586255,10044671418.557804,25.83454462841337,9.92736040359775,1036.771286980442,1275.300048828125,79.49,171.33970642089844
2017-04-14,1200.37,1205.89,1156.44,1169.01,331760947.73519164,-0.004072120488322839,1101.8107666666667,1127.4476190327082,9806458592.168915,27.854641250761006,13.5128165730304,1057.327132542789,1285.9000244140625,59.73,156.74610900878906
2017-04-15,1169.28,1190.8,1159.79,1167.81,296431496.5277778,-0.026514552192197116,1099.4424333333334,1130.129062966082,9474697644.433723,26.579963205583,16.126245899540923,1075.4162766376544,1285.9000244140625,116.71,123.9395980834961
2017-04-16,1167.54,1188.0,1164.96,1172.48,218630489.5833333,-0.00102650961069628,1096.7174333333335,1132.5600911618187,9178266147.905945,25.182651766134995,17.937527072859737,1091.3347234411358,1285.9000244140625,74.38,118.7955322265625
2017-04-17,1172.52,1187.22,1172.52,1183.19,192055550.5226481,0.003998938183437328,1096.1821000000002,1135.135569151379,9396896637.489279,24.173445917380832,19.18471084176396,1105.3429566281995,1285.9000244140625,119.43,86.14241790771484
2017-04-18,1182.94,1194.9,1172.65,1193.99,209076972.2222222,0.009134484170305601,1098.9694333333332,1138.2358550125805,9588952188.011927,23.961635683543363,20.14009581011984,1117.6702018328156,1289.4000244140625,119.99,111.51217651367188
2017-04-19,1193.91,1217.57,1193.77,1211.68,272997781.25,0.009127866192242928,1106.3253333333334,1141.832896624672,9798029160.234148,24.38415888286113,20.988908424668097,1128.5181776128777,1291.699951171875,71.39,106.6658706665039
2017-04-20,1211.67,1215.51,1205.08,1209.93,249810510.41666663,0.014815869479643862,1112.113,1146.3391613585643,10071026941.484148,25.848481516140282,21.960823042962534,1138.0643962993324,1281.4000244140625,93.31,152.96888732910156
2017-04-21,1210.29,1240.79,1208.41,1229.01,296555982.5783972,-0.0014442757163607434,1117.3336666666667,1150.4417961096246,9821216431.067482,26.56157210898118,22.880972856166267,1149.1951808174258,1281.9000244140625,55.86,178.77349853515625
2017-04-22,1229.08,1235.94,1215.56,1221.54,297994753.4722222,0.01576950732686999,1120.97,1155.510712489649,10117772413.64588,28.339616623497932,23.9727016096326,1158.7676555029861,1287.4000244140625,124.51,130.75924682617188
2017-04-23,1222.05,1235.56,1208.47,1232.13,239769750.0,-0.006078062831059161,1126.7086666666667,1159.7706665225749,9819777660.173658,28.813815412665917,24.940924370239266,1171.8912306225084,1287.4000244140625,106.1,127.40645599365234
2017-04-24,1231.71,1232.2,1203.94,1206.77,267381637.630662,0.008669384547374648,1133.168666666667,1164.4390106178928,10059547410.173658,29.701762436514173,25.893091983494248,1182.915033722907,1287.4000244140625,171.29,41.20109176635742
2017-04-25,1207.21,1250.94,1207.21,1250.35,250969298.6111111,-0.020582243756746554,1142.2212666666667,1167.170042190932,9792165772.542995,28.035945860480297,26.32166275889146,1192.175028327242,1275.800048828125,144.04,142.7318115234375
2017-04-26,1250.15,1267.58,1249.97,1265.3,225315503.4722222,0.03611292955575629,1151.4062999999999,1172.5364910818398,10043135071.154106,29.88778819138838,27.034887845390845,1199.9534237948833,1265.5999755859375,58.82,61.82086181640625
2017-04-27,1265.49,1294.83,1265.49,1281.09,267342812.5,0.011956652137401491,1161.4193333333335,1178.521233592689,10268450574.626328,32.19065283023224,28.066040842359122,1203.94,1262.0999755859375,70.4,92.1579818725586
2017-04-28,1281.08,1319.7,1281.08,1317.93,391933351.9163763,0.01247925393187388,1169.2423333333331,1185.1385733609027,10535793387.126328,34.88764760049162,29.430362193985623,1207.21,1263.699951171875,63.06,104.49739837646484
2017-04-29,1317.73,1331.28,1292.37,1316.84,500212295.1388889,0.028756761820012855,1178.257,1193.7057621763283,10927726739.042704,39.541901080318894,31.45266997125228,1224.734,1266.0999755859375,62.79,126.36498260498047
2017-04-30,1316.48,1327.2,1315.21,1321.53,458149631.9444444,-0.0008270545476619651,1187.4956666666667,1201.6499065520493,10427514443.903814,42.650824449638776,33.69230086692958,1243.7272,1266.0999755859375,74.46,84.0753173828125
2017-05-01,1321.79,1347.91,1314.92,1347.91,361906975.6097561,0.0035615564533277855,1197.3373333333334,1209.3841061293365,10885664075.848259,44.974672394836716,35.948775172511006,1261.23776,1266.0999755859375,224.35,37.988162994384766
2017-05-02,1347.89,1434.32,1347.89,1422.5,559505677.0833334,0.01996171104704403,1206.5526666666665,1218.3212605726053,11247571051.458015,48.38720656962323,38.436461451933454,1275.246208,1253.300048828125,97.49,126.25030517578125
2017-05-03,1421.6,1473.9,1415.69,1452.84,627462531.25,0.05533752253488733,1217.9599999999998,1231.4940824711468,11807076728.54135,56.459622728562636,42.04109370725929,1289.7789664,1255.0999755859375,89.58,126.7417221069336
2017-05-04,1452.82,1492.77,1447.49,1488.82,473923562.5,0.021328646748681734,1229.6533333333332,1245.7744642472019,12434539259.79135,64.56103569948618,46.54508210570468,1314.92,1246.4000244140625,86.79,109.7222671508789
2017-05-05,1490.09,1608.91,1490.09,1533.93,726866114.9825784,0.02476528729935845,1241.2053333333336,1261.4548213925436,12908462822.29135,73.04275770577101,51.844617225717954,1346.7160000000001,1226.5,184.47,95.95024108886719
2017-05-06,1537.67,1618.03,1530.31,1555.89,1041419906.25,0.030299163095605985,1254.5763333333334,1279.03386517367,13635328937.273928,82.4541039191763,57.96651456440963,1375.9268000000002,1224.800048828125,72.21,76.30575561523438
2017-05-07,1555.45,1578.7,1542.5,1578.7,730011385.4166666,0.01431616827365012,1268.9616666666666,1296.895551291498,14676748843.523928,90.63981273116974,64.50117419776166,1422.5234400000002,1224.800048828125,107.43,69.86804962158203
2017-05-08,1578.8,1596.72,1559.76,1596.72,734935616.1971831,0.014660419438392136,1282.1423333333332,1315.07648346624,15406760228.940594,97.8397861567355,71.16889658955643,1461.6247520000002,1224.800048828125,170.8,22.034818649291992
2017-05-09,1596.71,1723.03,1596.71,1723.03,1338145243.0555556,0.011414454931272466,1296.1593333333333,1333.247032920031,16141695845.137777,103.80330053680291,77.69577737900572,1492.9058016000001,1225.300048828125,113.15,72.8036880493164
2017-05-10,1723.35,1833.49,1716.3,1754.51,1276492822.9166667,0.07910591713011672,1314.4053333333331,1358.3943211187388,17479841088.193333,117.36863743814547,85.63034939083367,1517.9306412800001,1214.300048828125,84.95,77.81199645996094
2017-05-11,1755.36,1788.44,1719.1,1780.69,997842652.7777778,0.018270140392216083,1333.2873333333334,1383.950171369143,18756333911.11,129.17044113648353,94.33836773996364,1558.9505130240002,1217.300048828125,67.32,123.99986267089844
2017-05-12,1787.13,1873.93,1755.35,1847.56,847431449.4773519,0.014921545046765239,1353.0910000000001,1409.5462893453275,19754176563.88778,139.0332737646802,103.27734894490696,1596.71,1222.699951171875,49.78,99.90283203125
2017-05-13,1848.57,1856.15,1694.01,1723.97,740455055.5555556,0.03755285872330383,1374.4843333333333,1437.8052384198227,20601608013.36513,150.51049848745902,112.72397885341738,1644.066,1226.199951171875,129.4,78.98820495605469
2017-05-14,1724.24,1812.99,1651.08,1796.03,712328076.3888888,-0.06689363268310633,1391.9216666666666,1456.2674811024149,19861152957.809574,147.92837542425195,119.76485816758431,1690.0388,1226.199951171875,88.54,30.51049041748047
2017-05-15,1804.91,1831.42,1776.62,1804.8,462909909.4076655,0.04179887121005588,1412.8223333333333,1478.1876436119364,20573481034.198463,149.96792715052288,125.80547196417203,1873.93,1226.199951171875,59.2,37.64281463623047
2017-05-16,1808.91,1812.8,1708.54,1741.64,552691618.0555556,0.004882991932205982,1434.0553333333335,1499.2594085401988,21036390943.60613,150.55643146996022,130.75566386532967,1869.473,1228.5999755859375,169.44,75.4284896850586
2017-05-17,1738.43,1785.94,1686.54,1735.58,885833211.8055556,-0.034995567375886494,1453.0273333333332,1514.8968660537344,20483699325.55057,144.2633629855311,133.45720368936998,1865.10514,1235.0,118.0,74.9207534790039
2017-05-18,1734.45,1864.05,1661.91,1828.84,1042104329.8611112,-0.0034794791116420365,1471.4403333333332,1529.134487598655,19597866113.745014,137.20545049219731,134.20685304993546,1860.8246371999999,1257.5,62.79,97.42845916748047
2017-05-19,1839.09,1904.48,1810.05,1900.26,929347452.9616724,0.05373419836596405,1492.6019999999999,1548.4703271084193,20639970443.606125,137.5516962539191,134.8758216907322,1651.08,1251.699951171875,89.48,97.73103332519531
2017-05-20,1888.65,2004.52,1888.65,1985.77,985780475.6944444,0.03905207672623079,1515.5546666666667,1571.1664350369083,21569317896.5678,141.95275266263093,136.29120788511196,1655.3393999999998,1252.699951171875,87.23,75.71583557128906
2017-05-21,1987.71,2082.66,1974.92,2075.53,1032247421.6027876,0.04499910538557872,1541.416,1597.9150521313013,22555098372.26224,150.6044891348397,139.15386413505752,1661.91,1252.699951171875,54.92,62.501277923583984
2017-05-22,2084.73,2119.08,2037.5,2042.66,1021048195.1219512,0.04520160945124574,1569.6333333333334,1628.7289197357336,23587345793.86503,162.82696655170025,143.88848461838606,1682.4666,1252.699951171875,119.98,54.866546630859375
